,,,,,Distance moved,Velocity,Freezing,Freezing,Cruising,Cruising,Bursting,Bursting,Turn angle,Angular velocity,Meander,Meander
T5,Amphetamine 0.1,Trial     9,B8,0:15:00-0:20:00,616.022,2.0545,352,270,449,19.28,52,2.64,103.114,2577.86,5075.2,37861000
T5,Amphetamine 0.1,Trial     9,B8,0:20:00-0:25:00,250.093,0.834087,20,297.88,28,1.24,7,0.36,116.852,2921.29,6776.51,50640900
T5,Amphetamine 0.1,Trial     9,B8,0:25:00-0:30:00,466.888,1.55712,179,284.64,224,10.16,38,1.88,106.703,2667.57,5320.83,39794500
T5,Amphetamine 0.1,Trial     9,B8,0:30:00-0:35:00,264.918,0.883531,10,109.68,11,0.44,1,0.04,118.001,2950.02,5922.04,44291000
T5,Amphetamine 0.1,Trial     9,B8,0:35:00-0:40:00,233.44,0.778547,0,0,0,0,0,0,119.23,2980.74,6255.36,46740100
T5,Amphetamine 0.1,Trial     9,B8,0:40:00-0:45:00,0.0248462,0.621154,0,0,0,0,0,0,157.947,3948.66,6356.98,6356.98
T5,Amphetamine 0.1,Trial     9,C2,0:00:00-0:05:00,420.053,1.44071,136,278.04,198,9.36,42,2.36,107.301,2682.52,6110.65,44210600
T5,Amphetamine 0.1,Trial     9,C2,0:05:00-0:10:00,275.17,0.917968,24,297.68,36,1.48,7,0.32,115.954,2898.86,6366.32,47365400
T5,Amphetamine 0.1,Trial     9,C2,0:10:00-0:15:00,254.57,0.849018,2,299.92,1,0.04,0,0,118.523,2963.09,6061.87,45306400
T5,Amphetamine 0.1,Trial     9,C2,0:15:00-0:20:00,632.461,2.10933,299,270.72,418,18.96,70,3.72,98.8297,2470.74,5338.63,39804800
T5,Amphetamine 0.1,Trial     9,C2,0:20:00-0:25:00,230.639,0.769206,3,299.84,3,0.12,0,0,120.423,3010.57,6908.89,51692300
T5,Amphetamine 0.1,Trial     9,C2,0:25:00-0:30:00,493.886,1.64717,148,283.12,232,10.64,37,2.24,107.259,2681.47,5516.11,41205300
T5,Amphetamine 0.1,Trial     9,C2,0:30:00-0:35:00,282.624,0.942581,34,170.08,45,2.12,13,0.64,115.782,2894.54,6314.27,47262300
T5,Amphetamine 0.1,Trial     9,C2,0:35:00-0:40:00,231.016,0.770463,0,0,0,0,0,0,120.719,3017.99,6200.95,46457500
T5,Amphetamine 0.1,Trial     9,C2,0:40:00-0:45:00,0.0419547,1.04887,0,0,0,0,0,0,81.2036,2030.09,1935.51,1935.51
T5,Amphetamine 0.1,Trial     9,C8,0:00:00-0:05:00,303.356,1.01227,41,295.28,62,2.96,10,0.76,117.44,2936,6315.67,46350700
T5,Amphetamine 0.1,Trial     9,C8,0:05:00-0:10:00,234.671,0.782864,4,299.72,4,0.2,2,0.08,119.489,2987.23,6805.96,50649900
T5,Amphetamine 0.1,Trial     9,C8,0:10:00-0:15:00,204.5,0.682031,1,300,0,0,0,0,119.8,2994.99,7439.64,54934300
T5,Amphetamine 0.1,Trial     9,C8,0:15:00-0:20:00,679.994,2.26786,320,267.24,467,21.44,76,4.12,98.0394,2450.99,4951.85,36980400
T5,Amphetamine 0.1,Trial     9,C8,0:20:00-0:25:00,326.512,1.08896,68,294.28,88,4,12,0.72,113.664,2841.6,5852.01,43714500
T5,Amphetamine 0.1,Trial     9,C8,0:25:00-0:30:00,532.87,1.77718,220,277.28,326,14.48,56,2.76,104.926,2623.14,5431.38,40594200
T5,Amphetamine 0.1,Trial     9,C8,0:30:00-0:35:00,329.324,1.09833,58,293.56,93,4.12,14,0.76,112.741,2818.53,6524.62,48517100
T5,Amphetamine 0.1,Trial     9,C8,0:35:00-0:40:00,224.26,0.747931,3,51.32,3,0.12,0,0,120.232,3005.8,6708.36,49896800
T5,Amphetamine 0.1,Trial     9,C8,0:40:00-0:45:00,0.021252,0.531299,0,0,0,0,0,0,179.874,4496.84,8463.86,8463.86
T5,Amphetamine 0.1,Trial     9,D2,0:00:00-0:05:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.1,Trial     9,D2,0:05:00-0:10:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.1,Trial     9,D2,0:10:00-0:15:00,87.2214,1.19025,22,71.16,30,1.48,9,0.48,109.677,2741.91,6564.35,11914300
T5,Amphetamine 0.1,Trial     9,D2,0:15:00-0:20:00,669.851,2.23462,423,264.88,556,23.24,43,2.04,79.1999,1980,3575.02,26641100
T5,Amphetamine 0.1,Trial     9,D2,0:20:00-0:25:00,201.889,0.673322,2,299.88,2,0.08,0,0,110.719,2767.98,6743.51,50239200
T5,Amphetamine 0.1,Trial     9,D2,0:25:00-0:30:00,345.157,1.15237,116,288.96,162,7.4,26,1.24,107.25,2681.26,6355.5,47081500
T5,Amphetamine 0.1,Trial     9,D2,0:30:00-0:35:00,284.261,0.948043,30,297.04,42,1.92,7,0.36,115.28,2882,5943.6,44410600
T5,Amphetamine 0.1,Trial     9,D2,0:35:00-0:40:00,200.399,0.668354,8,175.6,8,0.44,6,0.32,119.735,2993.39,7916.55,58645800
T5,Amphetamine 0.1,Trial     9,D2,0:40:00-0:45:00,0.0677953,1.69488,0,0,0,0,0,0,155.407,3885.18,2292.3,2292.3
T5,Amphetamine 0.1,Trial     9,D8,0:00:00-0:05:00,0.312301,1.5615,1,299.76,0,0,0,0,73.4816,1837.04,697.53,2092.59
T5,Amphetamine 0.1,Trial     9,D8,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.1,Trial     9,D8,0:10:00-0:15:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.1,Trial     9,D8,0:15:00-0:20:00,548.077,1.82985,246,277.24,344,14.88,45,2.28,98.8693,2471.73,4843.83,36086500
T5,Amphetamine 0.1,Trial     9,D8,0:20:00-0:25:00,208.138,0.694165,5,299.76,4,0.2,1,0.08,119.325,2983.12,7153.46,53479200
T5,Amphetamine 0.1,Trial     9,D8,0:25:00-0:30:00,389.305,1.29838,92,289.88,145,6.32,20,1.24,109.621,2740.53,5623.73,42110500
T5,Amphetamine 0.1,Trial     9,D8,0:30:00-0:35:00,258.172,0.861034,20,298.16,26,1.32,10,0.44,115.966,2899.14,6751.57,50420700
T5,Amphetamine 0.1,Trial     9,D8,0:35:00-0:40:00,251.864,0.839993,13,291.28,13,0.76,9,0.48,118.921,2973.03,6580.9,49304100
T5,Amphetamine 0.1,Trial     9,D8,0:40:00-0:45:00,0.0443234,1.10809,0,0,0,0,0,0,70.9612,1774.03,1600.99,1600.99
T5,Amphetamine 0.1,Trial     9,E2,0:00:00-0:05:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.1,Trial     9,E2,0:05:00-0:10:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.1,Trial     9,E2,0:10:00-0:15:00,235.185,0.951397,48,243.88,59,2.48,5,0.28,112.818,2820.45,6386.74,39157100
T5,Amphetamine 0.1,Trial     9,E2,0:15:00-0:20:00,798.356,2.66261,404,261.04,575,26.04,103,5.84,87.1425,2178.56,3797.29,28335400
T5,Amphetamine 0.1,Trial     9,E2,0:20:00-0:25:00,304.565,1.01576,43,297.16,50,2.16,4,0.2,112.956,2823.9,5491.03,40935600
T5,Amphetamine 0.1,Trial     9,E2,0:25:00-0:30:00,793.897,2.64773,404,260.04,600,26.68,77,4.52,84.2167,2105.42,3675.72,27428200
T5,Amphetamine 0.1,Trial     9,E2,0:30:00-0:35:00,649.624,2.16657,282,272.64,415,18.16,43,2.6,89.0391,2225.98,3712.27,27764000
T5,Amphetamine 0.1,Trial     9,E2,0:35:00-0:40:00,270.277,0.901406,15,281.72,17,0.72,2,0.08,115.283,2882.08,6302.08,47051300
T5,Amphetamine 0.1,Trial     9,E2,0:40:00-0:45:00,0.0425254,1.06314,0,0,0,0,0,0,174.933,4373.34,4113.62,4113.62
T5,Amphetamine 0.1,Trial     9,E8,0:00:00-0:05:00,153.443,0.512023,3,299.56,3,0.2,2,0.16,120.795,3019.87,9113.35,61332800
T5,Amphetamine 0.1,Trial     9,E8,0:05:00-0:10:00,193.75,0.646352,2,299.88,2,0.08,0,0,119.752,2993.79,7589.63,56368200
T5,Amphetamine 0.1,Trial     9,E8,0:10:00-0:15:00,191.825,0.639759,1,300,0,0,0,0,119.252,2981.3,7837.68,58422100
T5,Amphetamine 0.1,Trial     9,E8,0:15:00-0:20:00,679.552,2.26638,249,270.8,383,19.32,91,5.84,98.3218,2458.04,5319.17,39718300
T5,Amphetamine 0.1,Trial     9,E8,0:20:00-0:25:00,242.585,0.80905,11,298.4,17,1.04,6,0.48,118.208,2955.21,6869.85,51372800
T5,Amphetamine 0.1,Trial     9,E8,0:25:00-0:30:00,469.461,1.5657,135,283.12,220,10.48,32,2.16,108.527,2713.18,6208.79,46317500
T5,Amphetamine 0.1,Trial     9,E8,0:30:00-0:35:00,219.898,0.733385,6,226.64,8,0.36,4,0.2,118.89,2972.26,7311.59,54603000
T5,Amphetamine 0.1,Trial     9,E8,0:35:00-0:40:00,197.58,0.658952,0,0,0,0,0,0,121.078,3026.95,7894.37,58923600
T5,Amphetamine 0.1,Trial     9,E8,0:40:00-0:45:00,0.0319084,0.79771,0,0,0,0,0,0,174.381,4359.51,5465.04,5465.04
T5,Amphetamine 0.1,Trial     9,F2,0:00:00-0:05:00,783.787,2.61541,421,263.32,539,24.68,100,5.44,87.1569,2178.92,3844.55,28365100
T5,Amphetamine 0.1,Trial     9,F2,0:05:00-0:10:00,337.113,1.12461,110,292.12,131,5.56,12,0.64,110.986,2774.64,6103.04,45412700
T5,Amphetamine 0.1,Trial     9,F2,0:10:00-0:15:00,461.67,1.53972,210,283.56,251,10.84,36,1.68,104.033,2600.81,5459.5,40760700
T5,Amphetamine 0.1,Trial     9,F2,0:15:00-0:20:00,697.746,2.32706,368,266.8,492,21.68,70,3.8,93.3883,2334.71,4360.44,32568200
T5,Amphetamine 0.1,Trial     9,F2,0:20:00-0:25:00,317.859,1.0601,40,295.48,60,3.08,15,1.04,116.448,2911.2,6186.41,46305300
T5,Amphetamine 0.1,Trial     9,F2,0:25:00-0:30:00,529.122,1.76468,226,279.96,282,13,52,3.04,106.046,2651.14,5501.58,41019800
T5,Amphetamine 0.1,Trial     9,F2,0:30:00-0:35:00,442.647,1.47667,150,284.8,220,9.76,21,1.44,104.659,2616.48,5558.8,41513100
T5,Amphetamine 0.1,Trial     9,F2,0:35:00-0:40:00,309.472,1.03212,44,216.88,48,2.36,21,1,114.627,2865.67,6265.28,46789100
T5,Amphetamine 0.1,Trial     9,F2,0:40:00-0:45:00,0.030249,0.756224,0,0,0,0,0,0,176.984,4424.61,5850.92,5850.92
T5,Amphetamine 0.1,Trial     9,F8,0:00:00-0:05:00,735.741,2.45509,376,263.84,516,23.96,98,5.76,93.0376,2325.94,5395.31,39876700
T5,Amphetamine 0.1,Trial     9,F8,0:05:00-0:10:00,434.367,1.44905,191,282.48,263,11.68,37,2.12,105.274,2631.85,6867.8,50608900
T5,Amphetamine 0.1,Trial     9,F8,0:10:00-0:15:00,187.722,0.626075,29,297.44,41,1.68,1,0.04,117.763,2944.07,8658.85,63123000
T5,Amphetamine 0.1,Trial     9,F8,0:15:00-0:20:00,697.413,2.32595,322,267.4,447,21.64,110,6.4,98.2509,2456.27,5739.38,42465700
T5,Amphetamine 0.1,Trial     9,F8,0:20:00-0:25:00,667.941,2.22766,377,268.6,467,21.36,107,5.52,94.6396,2365.99,5697.65,42282300
T5,Amphetamine 0.1,Trial     9,F8,0:25:00-0:30:00,541.529,1.80606,257,273.56,373,16.72,56,2.72,103.754,2593.84,6396.43,47276000
T5,Amphetamine 0.1,Trial     9,F8,0:30:00-0:35:00,291.478,0.972113,70,293.36,93,4.36,15,0.88,113.294,2832.34,7103.1,52690800
T5,Amphetamine 0.1,Trial     9,F8,0:35:00-0:40:00,240.731,0.802863,18,267.36,26,1.28,5,0.32,116.989,2924.73,7058.59,52226500
T5,Amphetamine 0.1,Trial     9,F8,0:40:00-0:45:00,0.0270587,0.676467,0,0,0,0,0,0,176.147,4403.68,6509.82,6509.82
T5,Amphetamine 0.1,Trial     9,G2,0:00:00-0:05:00,656.267,2.18989,393,270.88,449,20,63,3.48,95.6694,2391.74,4487.64,33563100
T5,Amphetamine 0.1,Trial     9,G2,0:05:00-0:10:00,566.968,1.89141,354,275.64,396,16.68,38,1.96,98.0536,2451.34,4766.31,35628200
T5,Amphetamine 0.1,Trial     9,G2,0:10:00-0:15:00,361.972,1.20722,163,288.92,178,7.6,30,1.44,111.845,2796.13,6777.69,50670000
T5,Amphetamine 0.1,Trial     9,G2,0:15:00-0:20:00,499.858,1.66708,257,280.08,293,12.92,41,2.04,109.107,2727.67,5552.79,41457100
T5,Amphetamine 0.1,Trial     9,G2,0:20:00-0:25:00,234.445,0.781899,10,299.28,10,0.44,2,0.12,119.973,2999.32,7060.34,52733700
T5,Amphetamine 0.1,Trial     9,G2,0:25:00-0:30:00,425.086,1.41771,201,285.68,225,9.6,23,1.04,109.377,2734.42,5502.55,41126100
T5,Amphetamine 0.1,Trial     9,G2,0:30:00-0:35:00,219.852,0.794838,19,298.68,22,0.92,2,0.08,118.362,2959.06,6968.56,46327000
T5,Amphetamine 0.1,Trial     9,G2,0:35:00-0:40:00,259.444,0.865275,11,285,13,0.6,3,0.2,117.352,2933.79,6844.88,51254500
T5,Amphetamine 0.1,Trial     9,G2,0:40:00-0:45:00,0.016828,0.4207,0,0,0,0,0,0,5.7122,142.805,339.447,339.447
T5,Amphetamine 0.1,Trial     9,G8,0:00:00-0:05:00,366.252,1.30767,108,289.8,145,6.96,30,1.72,109.839,2745.97,6161.75,42762500
T5,Amphetamine 0.1,Trial     9,G8,0:05:00-0:10:00,259.851,0.866864,5,299.76,4,0.16,0,0,117.707,2942.69,6247.22,46704200
T5,Amphetamine 0.1,Trial     9,G8,0:10:00-0:15:00,297.415,0.991911,27,297.36,35,1.8,10,0.64,115.735,2893.37,6540.24,48737900
T5,Amphetamine 0.1,Trial     9,G8,0:15:00-0:20:00,558.302,1.862,259,278.52,323,14.64,51,3,103.887,2597.18,5173.87,38576400
T5,Amphetamine 0.1,Trial     9,G8,0:20:00-0:25:00,261.388,0.871757,3,299.76,3,0.12,0,0,116.389,2909.73,6366.17,47593500
T5,Amphetamine 0.1,Trial     9,G8,0:25:00-0:30:00,420.219,1.40148,109,289,154,7.2,27,1.68,110.245,2756.13,5919.02,44120400
T5,Amphetamine 0.1,Trial     9,G8,0:30:00-0:35:00,241.576,0.805681,11,299.36,10,0.44,4,0.16,119.325,2983.12,7041.63,52474200
T5,Amphetamine 0.1,Trial     9,G8,0:35:00-0:40:00,225.958,0.753596,1,277.68,1,0.08,1,0.04,120.493,3012.32,7435.5,55119300
T5,Amphetamine 0.1,Trial     9,G8,0:40:00-0:45:00,0.0470711,1.17678,0,0,0,0,0,0,171.344,4283.61,3640.12,3640.12
T5,Amphetamine 0.1,Trial     9,H8,0:00:00-0:05:00,1001.09,3.34052,573,248.8,747,33.6,141,7.28,69.6886,1742.21,2685.48,19993400
T5,Amphetamine 0.1,Trial     9,H8,0:05:00-0:10:00,311.126,1.03792,56,295.8,67,2.96,8,0.48,104.604,2615.11,5395.08,40069300
T5,Amphetamine 0.1,Trial     9,H8,0:10:00-0:15:00,235.287,0.784708,1,300,0,0,0,0,109.195,2729.89,6003.66,44811300
T5,Amphetamine 0.1,Trial     9,H8,0:15:00-0:20:00,746.929,2.49109,388,265.08,499,23.04,103,5.8,90.5054,2262.64,4476.96,33322000
T5,Amphetamine 0.1,Trial     9,H8,0:20:00-0:25:00,300.356,1.00172,20,297.68,29,1.52,12,0.68,117.249,2931.23,5820.43,43589200
T5,Amphetamine 0.1,Trial     9,H8,0:25:00-0:30:00,673.364,2.24575,325,269.44,439,20.28,71,4.36,92.1837,2304.59,4374.55,32704200
T5,Amphetamine 0.1,Trial     9,H8,0:30:00-0:35:00,293.597,0.97918,37,296.36,53,2.4,9,0.56,115.745,2893.63,5978.63,44618500
T5,Amphetamine 0.1,Trial     9,H8,0:35:00-0:40:00,239.816,0.799814,7,289.76,8,0.4,5,0.28,118.134,2953.35,6464.56,48212700
T5,Amphetamine 0.1,Trial     9,H8,0:40:00-0:45:00,0.0367166,0.917914,0,0,0,0,0,0,153.814,3845.36,4189.23,4189.23
T5,Amphetamine 0.3,Trial     9,A3,0:00:00-0:05:00,387.781,1.29398,31,298.44,30,1.2,0,0,119.247,2981.17,4027.29,30160400
T5,Amphetamine 0.3,Trial     9,A3,0:05:00-0:10:00,359.918,1.20069,1,300,0,0,0,0,119.137,2978.43,4166.55,31215800
T5,Amphetamine 0.3,Trial     9,A3,0:10:00-0:15:00,356.694,1.18961,1,300,0,0,0,0,119.303,2982.58,4185.89,31369100
T5,Amphetamine 0.3,Trial     9,A3,0:15:00-0:20:00,386.403,1.2887,73,296.64,74,2.96,0,0,117.878,2946.96,4118.81,30866400
T5,Amphetamine 0.3,Trial     9,A3,0:20:00-0:25:00,410.67,1.36963,111,294.84,113,4.52,1,0.04,115.197,2879.94,4438.75,33264000
T5,Amphetamine 0.3,Trial     9,A3,0:25:00-0:30:00,405.275,1.35164,85,295.52,92,3.68,0,0,118.409,2960.24,4174.77,31285700
T5,Amphetamine 0.3,Trial     9,A3,0:30:00-0:35:00,379.562,1.26588,32,298.32,33,1.32,0,0,119.999,2999.98,4321.75,32391500
T5,Amphetamine 0.3,Trial     9,A3,0:35:00-0:40:00,379.724,1.26642,7,283.68,7,0.28,0,0,119.435,2985.87,3968.13,29737200
T5,Amphetamine 0.3,Trial     9,A3,0:40:00-0:45:00,0.150213,3.75533,0,0,0,0,0,0,168.821,4220.53,1123.88,1123.88
T5,Amphetamine 0.3,Trial     9,A9,0:00:00-0:05:00,321.594,1.13173,68,294.16,83,3.96,19,1.08,111.35,2783.74,5838.15,41281600
T5,Amphetamine 0.3,Trial     9,A9,0:05:00-0:10:00,222.402,0.741935,8,299.44,9,0.36,0,0,119.745,2993.63,6977.23,52036100
T5,Amphetamine 0.3,Trial     9,A9,0:10:00-0:15:00,253.707,0.846141,10,299.4,11,0.48,1,0.04,117.966,2949.16,6165.21,46029500
T5,Amphetamine 0.3,Trial     9,A9,0:15:00-0:20:00,665.492,2.21949,254,271.68,388,18.32,77,4.2,100.313,2507.82,5026.84,37600800
T5,Amphetamine 0.3,Trial     9,A9,0:20:00-0:25:00,248.45,0.828609,18,298.4,23,1,4,0.16,118.23,2955.76,6867.01,51282800
T5,Amphetamine 0.3,Trial     9,A9,0:25:00-0:30:00,508.373,1.69548,166,282.32,249,11.52,40,2.36,108.243,2706.08,5434.23,40604600
T5,Amphetamine 0.3,Trial     9,A9,0:30:00-0:35:00,323.694,1.07955,56,294.4,82,3.8,10,0.72,111.491,2787.29,6230.93,46675900
T5,Amphetamine 0.3,Trial     9,A9,0:35:00-0:40:00,290.538,0.968977,23,232.32,37,1.88,11,0.76,117.638,2940.94,6860.34,51301600
T5,Amphetamine 0.3,Trial     9,A9,0:40:00-0:45:00,0.0152695,0.381738,0,0,0,0,0,0,11.2311,280.777,735.522,735.522
T5,Amphetamine 0.3,Trial     9,B3,0:00:00-0:05:00,208.855,1.10248,42,295.84,56,2.64,12,0.68,112.657,2816.41,6117.11,28848300
T5,Amphetamine 0.3,Trial     9,B3,0:05:00-0:10:00,281.757,0.939942,22,297.96,29,1.4,10,0.48,112.399,2809.98,5943.06,44311400
T5,Amphetamine 0.3,Trial     9,B3,0:10:00-0:15:00,241.445,0.805247,8,299.48,8,0.36,1,0.04,115.983,2899.57,6589.72,49238400
T5,Amphetamine 0.3,Trial     9,B3,0:15:00-0:20:00,748.606,2.49668,442,261.12,547,24.52,101,4.76,98.137,2453.43,4831.63,36019800
T5,Amphetamine 0.3,Trial     9,B3,0:20:00-0:25:00,257.42,0.858755,34,296.36,47,2.32,13,0.76,116.76,2919.01,7281.4,54049800
T5,Amphetamine 0.3,Trial     9,B3,0:25:00-0:30:00,621.072,2.07134,303,272.6,387,17.68,78,4.16,101.068,2526.71,5199.52,38736400
T5,Amphetamine 0.3,Trial     9,B3,0:30:00-0:35:00,301.768,1.00643,42,295.64,56,2.8,17,0.96,115.764,2894.09,6573.42,49103400
T5,Amphetamine 0.3,Trial     9,B3,0:35:00-0:40:00,238.676,0.79601,7,18.6,9,0.36,2,0.08,118.944,2973.59,6629.71,49603500
T5,Amphetamine 0.3,Trial     9,B3,0:40:00-0:45:00,0.0541735,1.35434,0,0,0,0,0,0,170.056,4251.4,3139.1,3139.1
T5,Amphetamine 0.3,Trial     9,B9,0:00:00-0:05:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.3,Trial     9,B9,0:05:00-0:10:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.3,Trial     9,B9,0:10:00-0:15:00,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA
T5,Amphetamine 0.3,Trial     9,B9,0:15:00-0:20:00,661.594,2.20885,371,270.12,450,19.92,70,3.6,95.0069,2375.17,4255.27,31714500
T5,Amphetamine 0.3,Trial     9,B9,0:20:00-0:25:00,264.694,0.882784,19,298.12,27,1.12,2,0.08,117.784,2944.61,6263.79,46596400
T5,Amphetamine 0.3,Trial     9,B9,0:25:00-0:30:00,512.353,1.70875,217,283.12,256,11.6,44,2.36,101.593,2539.82,5071.31,37913100
T5,Amphetamine 0.3,Trial     9,B9,0:30:00-0:35:00,298.285,0.994815,28,297.8,32,1.52,10,0.6,114.664,2866.6,6532.88,48794000
T5,Amphetamine 0.3,Trial     9,B9,0:35:00-0:40:00,308.679,1.02948,26,175.92,32,1.8,15,0.96,117.393,2934.82,6082.12,45469900
T5,Amphetamine 0.3,Trial     9,B9,0:40:00-0:45:00,0.0685368,1.71342,0,0,0,0,0,0,174.342,4358.56,2543.78,2543.78
T5,Amphetamine 0.3,Trial     9,C3,0:00:00-0:05:00,268.278,1.66591,134,151.32,156,6.92,27,1.32,99.327,2483.17,5935.96,23601400
T5,Amphetamine 0.3,Trial     9,C3,0:05:00-0:10:00,728.3,2.43448,438,263.04,585,24.8,50,2.44,80.3163,2007.91,3376.6,25155700
T5,Amphetamine 0.3,Trial     9,C3,0:10:00-0:15:00,266.185,1.02096,68,294.68,83,3.84,15,0.8,113.777,2844.43,6552.97,42456700
T5,Amphetamine 0.3,Trial     9,C3,0:15:00-0:20:00,585.876,1.95396,353,271.2,461,19.16,44,2.04,94.1848,2354.62,4913.28,36545000
T5,Amphetamine 0.3,Trial     9,C3,0:20:00-0:25:00,190.679,0.635937,13,299,15,0.68,5,0.2,119.212,2980.3,8006.31,59046500
T5,Amphetamine 0.3,Trial     9,C3,0:25:00-0:30:00,442.039,1.47425,188,283.28,248,11,36,1.88,104.365,2609.11,6354.37,46914300
T5,Amphetamine 0.3,Trial     9,C3,0:30:00-0:35:00,223.858,0.746592,20,99.48,30,1.52,6,0.4,116.808,2920.2,7166.81,52539900
T5,Amphetamine 0.3,Trial     9,C3,0:35:00-0:40:00,162.11,0.540655,0,0,0,0,0,0,117.991,2949.77,8566.58,63024400
T5,Amphetamine 0.3,Trial     9,C3,0:40:00-0:45:00,0.00994666,0.248667,0,0,0,0,0,0,88.0058,2200.14,8847.77,8847.77
T5,Amphetamine 0.3,Trial     9,C9,0:00:00-0:05:00,251.771,0.857881,34,289.64,57,2.48,7,0.36,116.209,2905.22,7370.76,53673800
T5,Amphetamine 0.3,Trial     9,C9,0:05:00-0:10:00,353.104,1.17796,116,290.32,143,6.64,23,1.36,109.284,2732.1,6665.01,49701000
T5,Amphetamine 0.3,Trial     9,C9,0:10:00-0:15:00,230.268,0.767971,26,298,35,1.44,1,0.04,117.565,2939.11,7463.54,55663100
T5,Amphetamine 0.3,Trial     9,C9,0:15:00-0:20:00,415.548,1.3859,139,285.64,206,9.32,28,1.6,109.169,2729.23,6342.38,47314200
T5,Amphetamine 0.3,Trial     9,C9,0:20:00-0:25:00,238.848,0.796586,16,298.2,24,1.16,4,0.24,117.587,2939.68,7354.83,54705300
T5,Amphetamine 0.3,Trial     9,C9,0:25:00-0:30:00,233.22,0.777814,8,299.04,11,0.68,4,0.32,119.014,2975.36,7118.81,53234500
T5,Amphetamine 0.3,Trial     9,C9,0:30:00-0:35:00,184.43,0.615095,7,299.32,9,0.4,2,0.08,120.022,3000.55,8036.22,59628700
T5,Amphetamine 0.3,Trial     9,C9,0:35:00-0:40:00,248.12,0.827507,7,198.76,11,0.44,0,0,118.904,2972.61,7029.89,52569500
T5,Amphetamine 0.3,Trial     9,C9,0:40:00-0:45:00,0.0904066,2.26016,0,0,0,0,0,0,177.41,4435.24,1962.35,1962.35
T5,Amphetamine 0.3,Trial     9,D3,0:00:00-0:05:00,1038.01,3.53066,570,244.64,731,33.04,145,7.32,65.1328,1628.32,1903.26,13966100
T5,Amphetamine 0.3,Trial     9,D3,0:05:00-0:10:00,1040.51,3.47113,612,248.48,771,34.48,136,7.32,62.0243,1550.61,1775.2,13292700
T5,Amphetamine 0.3,Trial     9,D3,0:10:00-0:15:00,1018.63,3.39724,601,249.64,741,33.24,145,7.08,62.1722,1554.3,1730.13,12965600
T5,Amphetamine 0.3,Trial     9,D3,0:15:00-0:20:00,600.124,2.00148,315,272.64,416,17.76,40,2.12,95.6889,2392.22,4467.22,33388000
T5,Amphetamine 0.3,Trial     9,D3,0:20:00-0:25:00,273.063,0.910697,13,298.84,16,0.8,4,0.24,116.871,2921.77,6029.98,45116300
T5,Amphetamine 0.3,Trial     9,D3,0:25:00-0:30:00,619.993,2.0683,303,273.24,413,17.76,40,2.08,90.3794,2259.48,4159.37,31066400
T5,Amphetamine 0.3,Trial     9,D3,0:30:00-0:35:00,322.409,1.07527,53,124.68,66,2.96,11,0.56,113.692,2842.29,5706.48,42690200
T5,Amphetamine 0.3,Trial     9,D3,0:35:00-0:40:00,206.708,0.689394,0,0,0,0,0,0,118.746,2968.66,6933.69,51448000
T5,Amphetamine 0.3,Trial     9,D3,0:40:00-0:45:00,0.0275847,0.689617,0,0,0,0,0,0,157.126,3928.15,5696.13,5696.13
T5,Amphetamine 0.3,Trial     9,D9,0:00:00-0:05:00,193.861,0.646893,3,299.56,3,0.2,2,0.12,122.583,3064.57,7428.42,52496700
T5,Amphetamine 0.3,Trial     9,D9,0:05:00-0:10:00,163.155,0.544285,1,300,0,0,0,0,120.914,3022.86,9529.26,69687500
T5,Amphetamine 0.3,Trial     9,D9,0:10:00-0:15:00,156.594,0.52226,1,300,0,0,0,0,121.791,3044.78,9479.96,68303100
T5,Amphetamine 0.3,Trial     9,D9,0:15:00-0:20:00,456.327,1.5219,234,281.76,274,12.08,40,2.16,102.702,2567.55,6219.54,46086800
T5,Amphetamine 0.3,Trial     9,D9,0:20:00-0:25:00,212.158,0.707571,2,299.96,1,0.04,0,0,119.903,2997.57,7156.76,53432400
T5,Amphetamine 0.3,Trial     9,D9,0:25:00-0:30:00,291.54,0.972318,64,236.44,75,3.6,22,1.16,116.134,2903.34,7407.19,55065100
T5,Amphetamine 0.3,Trial     9,D9,0:30:00-0:35:00,198.678,0.662615,0,0,0,0,0,0,120.871,3021.78,7740.04,57934200
T5,Amphetamine 0.3,Trial     9,D9,0:35:00-0:40:00,205.247,0.684522,0,0,0,0,0,0,119.977,2999.43,6957.95,52003700
T5,Amphetamine 0.3,Trial     9,D9,0:40:00-0:45:00,0.037544,0.938599,0,0,0,0,0,0,164.155,4103.87,4372.34,4372.34
T5,Amphetamine 0.3,Trial     9,E3,0:00:00-0:05:00,191.254,0.667693,13,298.48,21,0.84,2,0.08,118.861,2971.53,8193.2,57942300
